obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('515',)",31.4864997864,1,0,1034.72602488,29,29,2,3.14864997864,29,13,3746541028.62,3746541028.72,3660125729.67,44.52757,-125.38075,0.0,34.5209038216,29,29,internal_timestamp,1548.79003906,29,29,674246,1451136929,2.47569990158,29,29,3660125729.67
"('516',)",31.4869003296,1,0,1034.71194517,29,29,2,3.14869003296,29,13,3746541028.62,3746541028.72,3660125741.67,44.52757,-125.38075,0.0,34.5207887911,29,29,internal_timestamp,1545.77001953,29,29,674134,1451136941,2.47769999504,29,29,3660125741.67
"('517',)",31.4864997864,1,0,1034.70040957,29,29,2,3.14864997864,29,13,3746541028.62,3746541028.72,3660125751.66,44.52757,-125.38075,0.0,34.5207107907,29,29,internal_timestamp,1543.27001953,29,29,658590,1451136951,2.47849988937,29,29,3660125751.66
"('518',)",31.4895992279,1,0,1034.68580409,29,29,2,3.14895992279,29,13,3746541028.62,3746541028.72,3660125763.66,44.52757,-125.38075,0.0,34.5201364261,29,29,internal_timestamp,1540.31005859,29,29,661803,1451136963,2.48399996758,29,29,3660125763.66
"('519',)",31.4902000427,1,0,1034.67414493,29,29,2,3.14902000427,29,13,3746541028.62,3746541028.73,3660125774.66,44.52757,-125.38075,0.0,34.5198777007,29,29,internal_timestamp,1537.84997559,29,29,657838,1451136974,2.48609995842,29,29,3660125774.66
"('520',)",31.4918003082,1,0,1034.6664228,29,29,2,3.14918003082,29,13,3746541028.62,3746541028.73,3660125784.67,44.52757,-125.38075,0.0,34.5203576299,29,29,internal_timestamp,1536.13000488,29,29,671108,1451136984,2.48830008507,29,29,3660125784.67
"('521',)",31.4927005768,1,0,1034.65603509,29,29,2,3.14927005768,29,13,3746541028.62,3746541028.73,3660125796.68,44.52757,-125.38075,0.0,34.5202267747,29,29,internal_timestamp,1533.93005371,29,29,677206,1451136996,2.4904999733,29,29,3660125796.68
"('522',)",31.5032997131,1,0,1034.64177705,29,29,2,3.15032997131,29,13,3746541028.62,3746541028.73,3660125806.66,44.52757,-125.38075,0.0,34.5184203682,29,29,internal_timestamp,1531.52001953,29,29,661659,1451137006,2.5055000782,29,29,3660125806.66
"('523',)",31.5056991577,1,0,1034.62844572,29,29,2,3.15056991577,29,13,3746541028.62,3746541028.73,3660125817.66,44.52757,-125.38075,0.0,34.5174644818,29,29,internal_timestamp,1528.89001465,29,29,661942,1451137017,2.51040005684,29,29,3660125817.66
"('524',)",31.5062999725,1,0,1034.61577619,29,29,2,3.15062999725,29,13,3746541028.62,3746541028.73,3660125828.69,44.52757,-125.38075,0.0,34.5172111481,29,29,internal_timestamp,1526.20996094,29,29,688102,1451137028,2.51259994507,29,29,3660125828.69
"('525',)",31.5125007629,1,0,1034.60340977,29,29,2,3.15125007629,29,13,3746541028.62,3746541028.73,3660125839.66,44.52757,-125.38075,0.0,34.5164955192,29,29,internal_timestamp,1523.85998535,29,29,664094,1451137039,2.52150011063,29,29,3660125839.66
"('526',)",31.5128993988,1,0,1034.59271671,29,29,2,3.15128993988,29,13,3746541028.62,3746541028.73,3660125850.66,44.52757,-125.38075,0.0,34.5162042262,29,29,internal_timestamp,1521.60998535,29,29,664715,1451137050,2.52329993248,29,29,3660125850.66
"('527',)",31.5130996704,1,0,1034.58179954,29,29,2,3.15130996704,29,13,3746541028.62,3746541028.73,3660125861.67,44.52757,-125.38075,0.0,34.5165004897,29,29,internal_timestamp,1519.18994141,29,29,666090,1451137061,2.5243999958,29,29,3660125861.67
"('528',)",31.5156002045,1,0,1034.56954349,29,29,2,3.15156002045,29,13,3746541028.62,3746541028.73,3660125873.67,44.52757,-125.38075,0.0,34.5161387063,29,29,internal_timestamp,1516.68005371,29,29,669944,1451137073,2.52880001068,29,29,3660125873.67
"('529',)",31.5156002045,1,0,1034.55974537,29,29,2,3.15156002045,29,13,3746541028.62,3746541028.73,3660125883.69,44.52757,-125.38075,0.0,34.5162676095,29,29,internal_timestamp,1514.5300293,29,29,691401,1451137083,2.52970004082,29,29,3660125883.69
"('530',)",31.5177993774,1,0,1034.54967992,29,29,2,3.15177993774,29,13,3746541028.62,3746541028.73,3660125895.67,44.52757,-125.38075,0.0,34.5166520495,29,29,internal_timestamp,1512.33996582,29,29,670671,1451137095,2.53290009499,29,29,3660125895.67
