obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('3085',)",3713027146.59,7,3.60780000687,3742013604.48,3742013605.05,3713027146.59,0.0,internal_timestamp,30.4990005493,1504038346.59,33.5447998047,0,9.34039974213,1026.06676946,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3086',)",3713027146.66,7,3.60792994499,3742013604.48,3742013605.05,3713027146.66,0.0,internal_timestamp,30.4880008698,1504038346.66,33.5447998047,0,9.34189987183,1026.06647714,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3087',)",3713027146.72,7,3.60808992386,3742013604.48,3742013605.05,3713027146.72,0.0,internal_timestamp,30.4729995728,1504038346.72,33.5449981689,0,9.34350013733,1026.06630548,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3088',)",3713027146.78,7,3.60833001137,3742013604.48,3742013605.05,3713027146.78,0.0,internal_timestamp,30.454000473,1504038346.78,33.5453987122,0,9.34560012817,1026.06619294,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3089',)",3713027146.85,7,3.6085999012,3742013604.48,3742013605.05,3713027146.85,0.0,internal_timestamp,30.4370002747,1504038346.85,33.5457000732,0,9.34829998016,1026.06591502,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3090',)",3713027146.91,7,3.60886001587,3742013604.48,3742013605.05,3713027146.91,0.0,internal_timestamp,30.422000885,1504038346.91,33.5456008911,0,9.35130023956,1026.06528447,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3091',)",3713027146.97,7,3.60910010338,3742013604.48,3742013605.05,3713027146.97,0.0,internal_timestamp,30.406999588,1504038346.97,33.5453987122,1,9.35410022736,1026.06460567,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3092',)",3713027147.03,7,3.60927009583,3742013604.48,3742013605.05,3713027147.03,0.0,internal_timestamp,30.3939990997,1504038347.03,33.5448989868,0,9.35649967194,1026.06376802,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3093',)",3713027147.09,7,3.60940003395,3742013604.48,3742013605.05,3713027147.09,0.0,internal_timestamp,30.3810005188,1504038347.09,33.5444984436,0,9.35840034485,1026.06308849,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3094',)",3713027147.16,7,3.60950994492,3742013604.48,3742013605.05,3713027147.16,0.0,internal_timestamp,30.3619995117,1504038347.16,33.5442008972,0,9.35990047455,1026.06252683,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3095',)",3713027147.22,7,3.60960006714,3742013604.48,3742013605.05,3713027147.22,0.0,internal_timestamp,30.341999054,1504038347.22,33.5442008972,0,9.36100006104,1026.06225796,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3096',)",3713027147.28,7,3.60968995094,3742013604.48,3742013605.05,3713027147.28,0.0,internal_timestamp,30.3299999237,1504038347.28,33.5441017151,0,9.36200046539,1026.06196403,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3097',)",3713027147.35,7,3.60978007317,3742013604.48,3742013605.05,3713027147.35,0.0,internal_timestamp,30.313999176,1504038347.35,33.5441017151,0,9.36299991608,1026.06172955,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3098',)",3713027147.41,7,3.60984992981,3742013604.48,3742013605.05,3713027147.41,0.0,internal_timestamp,30.2980003357,1504038347.41,33.5438995361,0,9.36400032043,1026.06133686,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3099',)",3713027147.47,7,3.60989999771,3742013604.48,3742013605.05,3713027147.47,0.0,internal_timestamp,30.2779998779,1504038347.47,33.5434989929,0,9.36509990692,1026.06075483,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3100',)",3713027147.53,7,3.60993003845,3742013604.48,3742013605.06,3713027147.53,0.0,internal_timestamp,30.2649993896,1504038347.53,33.5428009033,0,9.36620044708,1026.05997191,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3101',)",3713027147.6,7,3.60996007919,3742013604.48,3742013605.06,3713027147.6,0.0,internal_timestamp,30.2520008087,1504038347.6,33.5421981812,0,9.36709976196,1026.05929609,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3102',)",3713027147.66,7,3.6099998951,3742013604.48,3742013605.06,3713027147.66,0.0,internal_timestamp,30.2350006104,1504038347.66,33.5416984558,0,9.36800003052,1026.0586824,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3103',)",3713027147.72,7,3.61001992226,3742013604.48,3742013605.06,3713027147.72,0.0,internal_timestamp,30.2199993134,1504038347.72,33.5413017273,0,9.36870002747,1026.05819071,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3104',)",3713027147.78,7,3.61001992226,3742013604.48,3742013605.06,3713027147.78,0.0,internal_timestamp,30.2070007324,1504038347.78,33.5409011841,0,9.36919975281,1026.05773755,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3105',)",3713027147.85,7,3.61000990868,3742013604.48,3742013605.06,3713027147.85,0.0,internal_timestamp,30.188999176,1504038347.85,33.5405006409,0,9.36940002441,1026.05731002,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3106',)",3713027147.91,7,3.60996007919,3742013604.48,3742013605.06,3713027147.91,0.0,internal_timestamp,30.1700000763,1504038347.91,33.5401000977,0,9.36940002441,1026.05691035,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3107',)",3713027147.97,7,3.60987997055,3742013604.48,3742013605.06,3713027147.97,0.0,internal_timestamp,30.1560001373,1504038347.97,33.5393981934,0,9.36929988861,1026.05631405,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3108',)",3713027148.03,7,3.60978007317,3742013604.48,3742013605.06,3713027148.03,0.0,internal_timestamp,30.1399993896,1504038348.03,33.5387001038,0,9.36890029907,1026.05576005,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('3109',)",3713027148.1,7,3.60963010788,3742013604.48,3742013605.06,3713027148.1,0.0,internal_timestamp,30.125,1504038348.1,33.5377006531,0,9.36839962006,1026.05499138,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3110',)",3713027148.16,7,3.60945010185,3742013604.48,3742013605.06,3713027148.16,0.0,internal_timestamp,30.111000061,1504038348.16,33.5364990234,0,9.36760044098,1026.05411746,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3111',)",3713027148.22,7,3.60922002792,3742013604.48,3742013605.06,3713027148.22,0.0,internal_timestamp,30.093000412,1504038348.22,33.5351982117,0,9.36660003662,1026.05318032,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3112',)",3713027148.28,7,3.60895991325,3742013604.48,3742013605.06,3713027148.28,0.0,internal_timestamp,30.077999115,1504038348.28,33.5337982178,0,9.36509990692,1026.05226007,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3113',)",3713027148.35,7,3.60865998268,3742013604.48,3742013605.06,3713027148.35,0.0,internal_timestamp,30.0599994659,1504038348.35,33.5322990417,0,9.36349964142,1026.05126478,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3114',)",3713027148.41,7,3.60834002495,3742013604.48,3742013605.06,3713027148.41,0.0,internal_timestamp,30.0440006256,1504038348.41,33.5307006836,0,9.36170005798,1026.05023325,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3115',)",3713027148.47,7,3.60802006721,3742013604.48,3742013605.06,3713027148.47,0.0,internal_timestamp,30.0310001373,1504038348.47,33.5290985107,0,9.35990047455,1026.04921235,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3116',)",3713027148.53,7,3.60771989822,3742013604.48,3742013605.06,3713027148.53,0.0,internal_timestamp,30.0130004883,1504038348.53,33.5275001526,0,9.35820007324,1026.04815558,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3117',)",3713027148.6,7,3.60745000839,3742013604.48,3742013605.06,3713027148.6,0.0,internal_timestamp,29.9969997406,1504038348.6,33.5261001587,0,9.35680007935,1026.04721445,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3118',)",3713027148.66,7,3.60722994804,3742013604.48,3742013605.06,3713027148.66,0.0,internal_timestamp,29.9829998016,1504038348.66,33.5250015259,0,9.35550022125,1026.04650194,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3119',)",3713027148.72,7,3.60707998276,3742013604.48,3742013605.06,3713027148.72,0.0,internal_timestamp,29.9659996033,1504038348.72,33.5243988037,0,9.35449981689,1026.04611509,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3120',)",3713027148.78,7,3.60697007179,3742013604.48,3742013605.06,3713027148.78,0.0,internal_timestamp,29.9519996643,1504038348.78,33.5239982605,0,9.35369968414,1026.04586757,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3121',)",3713027148.85,7,3.60689997673,3742013604.48,3742013605.06,3713027148.85,0.0,internal_timestamp,29.9379997253,1504038348.85,33.5238990784,0,9.353099823,1026.04582328,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3122',)",3713027148.91,7,3.60685992241,3742013604.48,3742013605.06,3713027148.91,0.0,internal_timestamp,29.922000885,1504038348.91,33.5237998962,0,9.35270023346,1026.04573757,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3123',)",3713027148.97,7,3.60683989525,3742013604.48,3742013605.06,3713027148.97,0.0,internal_timestamp,29.9039993286,1504038348.97,33.5237998962,0,9.35249996185,1026.04568809,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3124',)",3713027149.03,7,3.60682010651,3742013604.48,3742013605.06,3713027149.03,0.0,internal_timestamp,29.8880004883,1504038349.03,33.5237007141,0,9.35239982605,1026.04555401,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3125',)",3713027149.1,7,3.60681009293,3742013604.48,3742013605.06,3713027149.1,0.0,internal_timestamp,29.8729991913,1504038349.1,33.523601532,0,9.35239982605,1026.04540828,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3126',)",3713027149.16,7,3.60681009293,3742013604.48,3742013605.06,3713027149.16,0.0,internal_timestamp,29.8579998016,1504038349.16,33.523601532,0,9.35239982605,1026.04534011,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3127',)",3713027149.22,7,3.60680007935,3742013604.48,3742013605.06,3713027149.22,0.0,internal_timestamp,29.8390007019,1504038349.22,33.5234985352,0,9.35239982605,1026.04517323,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3128',)",3713027149.28,7,3.60680007935,3742013604.48,3742013605.06,3713027149.28,0.0,internal_timestamp,29.8209991455,1504038349.28,33.5234985352,0,9.35249996185,1026.04507524,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3129',)",3713027149.34,7,3.60679006577,3742013604.48,3742013605.06,3713027149.34,0.0,internal_timestamp,29.8090000153,1504038349.34,33.5232009888,0,9.35270023346,1026.04475574,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3130',)",3713027149.41,7,3.60672998428,3742013604.48,3742013605.06,3713027149.41,0.0,internal_timestamp,29.7929992676,1504038349.41,33.5224990845,0,9.35270023346,1026.04413428,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3131',)",3713027149.67,7,3.60661005974,3742013604.48,3742013605.06,3713027149.67,0.0,internal_timestamp,29.7789993286,1504038349.67,33.5214004517,1,9.35260009766,1026.04322794,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3132',)",3713027149.68,7,3.60643005371,3742013604.48,3742013605.06,3713027149.68,0.0,internal_timestamp,29.7630004883,1504038349.67,33.5200004578,0,9.35210037231,1026.04214144,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3133',)",3713027149.68,7,3.6061899662,3742013604.48,3742013605.06,3713027149.68,0.0,internal_timestamp,29.7450008392,1504038349.68,33.5183982849,0,9.35120010376,1026.04095247,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3134',)",3713027149.69,7,3.60593008995,3742013604.48,3742013605.06,3713027149.69,0.0,internal_timestamp,29.7299995422,1504038349.69,33.5168991089,0,9.34990024567,1026.03992216,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3135',)",3713027149.72,7,3.6056599617,3742013604.48,3742013605.06,3713027149.72,0.0,internal_timestamp,29.7159996033,1504038349.72,33.515499115,0,9.34850025177,1026.03899007,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3136',)",3713027149.78,7,3.60539007187,3742013604.48,3742013605.06,3713027149.78,0.0,internal_timestamp,29.6979999542,1504038349.78,33.5141983032,0,9.34700012207,1026.03813348,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3137',)",3713027149.85,7,3.60515999794,3742013604.48,3742013605.06,3713027149.85,0.0,internal_timestamp,29.6809997559,1504038349.85,33.5130996704,0,9.34549999237,1026.03743945,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3138',)",3713027149.91,7,3.60497999191,3742013604.48,3742013605.06,3713027149.91,0.0,internal_timestamp,29.6679992676,1504038349.91,33.5121994019,0,9.34449958801,1026.03683801,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3139',)",3713027149.97,7,3.60489010811,3742013604.48,3742013605.06,3713027149.97,0.0,internal_timestamp,29.6499996185,1504038349.97,33.5117988586,0,9.34399986267,1026.0365237,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3140',)",3713027150.03,7,3.60491991043,3742013604.48,3742013605.06,3713027150.03,0.0,internal_timestamp,29.6359996796,1504038350.03,33.5117988586,0,9.34420013428,1026.03642774,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3141',)",3713027150.1,7,3.60504007339,3742013604.48,3742013605.06,3713027150.1,0.0,internal_timestamp,29.6229991913,1504038350.1,33.5121994019,0,9.34519958496,1026.03652048,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3142',)",3713027150.16,7,3.60524010658,3742013604.48,3742013605.06,3713027150.16,0.0,internal_timestamp,29.6060009003,1504038350.16,33.5125007629,0,9.34700012207,1026.03638818,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3143',)",3713027150.22,7,3.60548996925,3742013604.48,3742013605.06,3713027150.22,0.0,internal_timestamp,29.5869998932,1504038350.22,33.5129013062,0,9.34939956665,1026.0362276,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3144',)",3713027150.28,7,3.60577011108,3742013604.48,3742013605.06,3713027150.28,0.0,internal_timestamp,29.5750007629,1504038350.28,33.5130996704,0,9.35239982605,1026.03584371,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3145',)",3713027150.35,7,3.60609006882,3742013604.48,3742013605.06,3713027150.35,0.0,internal_timestamp,29.5599994659,1504038350.35,33.5134010315,0,9.35550022125,1026.03551042,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3146',)",3713027150.41,7,3.60640001297,3742013604.48,3742013605.06,3713027150.41,0.0,internal_timestamp,29.5419998169,1504038350.41,33.5136985779,0,9.35859966278,1026.03516057,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3147',)",3713027150.47,7,3.60665988922,3742013604.48,3742013605.06,3713027150.47,0.0,internal_timestamp,29.5279998779,1504038350.47,33.5139007568,0,9.36139965057,1026.03480263,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3148',)",3713027150.53,7,3.60687994957,3742013604.48,3742013605.06,3713027150.53,0.0,internal_timestamp,29.5109996796,1504038350.53,33.5139007568,0,9.36380004883,1026.03433749,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3149',)",3713027150.6,7,3.60708999634,3742013604.48,3742013605.06,3713027150.6,0.0,internal_timestamp,29.4979991913,1504038350.6,33.513999939,0,9.36590003967,1026.03401656,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3150',)",3713027150.66,7,3.60727000237,3742013604.48,3742013605.06,3713027150.66,0.0,internal_timestamp,29.4829998016,1504038350.66,33.5141983032,1,9.36769962311,1026.03381259,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3151',)",3713027150.72,7,3.60741996765,3742013604.48,3742013605.06,3713027150.72,0.0,internal_timestamp,29.4689998627,1504038350.72,33.5144004822,0,9.36919975281,1026.03366452,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3152',)",3713027150.78,7,3.60754990578,3742013604.48,3742013605.07,3713027150.78,0.0,internal_timestamp,29.4519996643,1504038350.78,33.5144996643,0,9.37040042877,1026.03347068,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3153',)",3713027150.84,7,3.60765004158,3742013604.48,3742013605.07,3713027150.84,0.0,internal_timestamp,29.4400005341,1504038350.84,33.5145988464,0,9.37150001526,1026.0333159,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3154',)",3713027151.02,7,3.60777997971,3742013604.48,3742013605.07,3713027151.02,0.0,internal_timestamp,29.4230003357,1504038351.02,33.5149002075,1,9.37259960175,1026.03329643,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3155',)",3713027151.03,7,3.60793995857,3742013604.48,3742013605.07,3713027151.03,0.0,internal_timestamp,29.4050006866,1504038351.03,33.5152015686,0,9.37399959564,1026.03322383,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3156',)",3713027151.04,7,3.60810995102,3742013604.48,3742013605.07,3713027151.04,0.0,internal_timestamp,29.3920001984,1504038351.04,33.515499115,0,9.37559986115,1026.03313856,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3157',)",3713027151.09,7,3.60825991631,3742013604.48,3742013605.07,3713027151.09,0.0,internal_timestamp,29.3759994507,1504038351.09,33.5157012939,0,9.37709999084,1026.03298127,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3158',)",3713027151.16,7,3.60840010643,3742013604.48,3742013605.07,3713027151.16,0.0,internal_timestamp,29.3619995117,1504038351.16,33.5158004761,0,9.37849998474,1026.03276873,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3159',)",3713027151.22,7,3.60855007172,3742013604.48,3742013605.07,3713027151.22,0.0,internal_timestamp,29.3490009308,1504038351.22,33.5159988403,0,9.38000011444,1026.03262205,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3160',)",3713027151.28,7,3.60876011848,3742013604.48,3742013605.07,3713027151.28,0.0,internal_timestamp,29.3339996338,1504038351.28,33.5163993835,0,9.38189983368,1026.03255964,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3161',)",3713027151.35,7,3.60899996758,3742013604.48,3742013605.07,3713027151.35,0.0,internal_timestamp,29.3159999847,1504038351.35,33.5167999268,0,9.38409996033,1026.03243496,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3162',)",3713027151.41,7,3.60925006866,3742013604.48,3742013605.07,3713027151.41,0.0,internal_timestamp,29.3040008545,1504038351.41,33.5167999268,0,9.38679981232,1026.03194352,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3163',)",3713027151.47,7,3.60947990417,3742013604.48,3742013605.07,3713027151.47,0.0,internal_timestamp,29.2870006561,1504038351.47,33.5163993835,0,9.38980007172,1026.03106754,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3164',)",3713027151.53,7,3.60964989662,3742013604.48,3742013605.07,3713027151.53,0.0,internal_timestamp,29.2700004578,1504038351.53,33.515499115,0,9.39260005951,1026.02983327,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3165',)",3713027151.6,7,3.60978007317,3742013604.48,3742013605.07,3713027151.6,0.0,internal_timestamp,29.2569999695,1504038351.6,33.5144996643,0,9.3951997757,1026.02857202,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3166',)",3713027151.66,7,3.60986995697,3742013604.48,3742013605.07,3713027151.66,0.0,internal_timestamp,29.2430000305,1504038351.66,33.5135993958,0,9.39719963074,1026.02748083,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3167',)",3713027151.72,7,3.60993003845,3742013604.48,3742013605.07,3713027151.72,0.0,internal_timestamp,29.232000351,1504038351.72,33.5129013062,0,9.39859962463,1026.02665844,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3168',)",3713027151.78,7,3.60998010635,3742013604.48,3742013605.07,3713027151.78,0.0,internal_timestamp,29.2159996033,1504038351.78,33.5124015808,0,9.39960002899,1026.02603308,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3169',)",3713027151.84,7,3.61000990868,3742013604.48,3742013605.07,3713027151.84,0.0,internal_timestamp,29.2049999237,1504038351.84,33.512298584,0,9.40009975433,1026.02582164,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3170',)",3713027151.91,7,3.61003994942,3742013604.48,3742013605.07,3713027151.91,0.0,internal_timestamp,29.1870002747,1504038351.91,33.5124015808,0,9.40040016174,1026.02577169,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3171',)",3713027151.97,7,3.61006999016,3742013604.48,3742013605.07,3713027151.97,0.0,internal_timestamp,29.1679992676,1504038351.97,33.5125007629,0,9.40060043335,1026.02573043,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('3172',)",3713027152.03,7,3.61011004448,3742013604.48,3742013605.07,3713027152.03,0.0,internal_timestamp,29.1560001373,1504038352.03,33.5126991272,0,9.40079975128,1026.02579867,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
